"Species","Survey.Name","Individuals","Independent","Site","Trail","Camera.Name","Paired","Latitude","Longitude","X","Y","Elevation","Elevation.Num","Habitat","Season","Camera.Start.Date","Camera.End.Date","Date","Time","Hour","Minute","Time.In.Radians","Daytime","Image.ID","Common"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2021-12-18,"00:16:32",NA,NA,NA,NA,"12180172.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",7,NA,9.199912,-83.0584905,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-19",2021-12-23,"10:09:03",NA,NA,NA,NA,"12230154.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",1,NA,9.1399032,-83.0679009,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2023-02-02",2022-01-17,"12:24:12",NA,NA,NA,NA,"01170487.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",1,NA,9.1399032,-83.0679009,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2023-02-02",2022-01-17,"12:24:15",NA,NA,NA,NA,"01170488.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-03,"10:04:47",NA,NA,NA,NA,"02030813.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-03,"10:04:50",NA,NA,NA,NA,"02030815.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-01-25,"22:00:32",NA,NA,NA,NA,"01250367.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-03,"10:04:51",NA,NA,NA,NA,"02030816.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-30,"09:31:29",NA,NA,NA,NA,"12300138.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-01-01,"05:30:05",NA,NA,NA,NA,"01010203.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-01-25,"22:00:35",NA,NA,NA,NA,"01250374.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-03,"05:48:15",NA,NA,NA,NA,"02030671.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-05,"01:43:54",NA,NA,NA,NA,"02050709.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2021-12-20,"04:15:11",NA,NA,NA,NA,"12200140.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-07,"05:29:36",NA,NA,NA,NA,"02070711.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",7,NA,9.199912,-83.0584905,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-19",2021-12-28,"12:01:49",NA,NA,NA,NA,"12280160.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",7,NA,9.199912,-83.0584905,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-19",2021-12-30,"13:21:01",NA,NA,NA,NA,"12300209.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-01,"12:59:40",NA,NA,NA,NA,"02010558.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-08,"08:19:56",NA,NA,NA,NA,"02080052.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-19,"13:22:52",NA,NA,NA,NA,"01190550.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-08,"08:19:52",NA,NA,NA,NA,"02080051.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-01-29,"23:21:51",NA,NA,NA,NA,"01290535.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-01-25,"22:00:34",NA,NA,NA,NA,"01250371.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-08-02,"11:27:12",NA,NA,NA,NA,"08020201.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-08-02,"11:27:25",NA,NA,NA,NA,"08020203.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-19,"07:51:34",NA,NA,NA,NA,"01190538.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-19,"07:51:34",NA,NA,NA,NA,"01190539.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-31,"20:17:57",NA,NA,NA,NA,"01310780.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",1,NA,9.1399032,-83.0679009,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2023-02-02",2022-01-17,"12:24:10",NA,NA,NA,NA,"01170486.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-03,"10:04:45",NA,NA,NA,NA,"02030810.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-03,"10:04:45",NA,NA,NA,NA,"02030811.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",9,NA,9.2148569,-83.0723915,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-03",2022-02-03,"14:37:27",NA,NA,NA,NA,"02030580.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-01-25,"22:00:31",NA,NA,NA,NA,"01250365.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-04,"07:40:47",NA,NA,NA,NA,"02040951.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-04,"07:40:48",NA,NA,NA,NA,"02040952.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-04,"07:40:48",NA,NA,NA,NA,"02040953.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-04,"07:42:40",NA,NA,NA,NA,"02040955.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",7,NA,9.199912,-83.0584905,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-19",2021-12-17,"14:13:05",NA,NA,NA,NA,"12170120.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-04,"07:42:41",NA,NA,NA,NA,"02040957.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-04,"07:42:42",NA,NA,NA,NA,"02040958.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-01-22,"11:24:29",NA,NA,NA,NA,"01220091.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-01-22,"11:24:31",NA,NA,NA,NA,"01220092.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-08,"08:19:43",NA,NA,NA,NA,"02080046.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-08,"08:19:43",NA,NA,NA,NA,"02080047.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-03,"10:04:46",NA,NA,NA,NA,"02030812.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-03,"10:04:48",NA,NA,NA,NA,"02030814.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-08,"08:19:48",NA,NA,NA,NA,"02080050.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",7,NA,9.199912,-83.0584905,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-19",2022-01-20,"10:29:37",NA,NA,NA,NA,"01200395.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-14,"07:35:58",NA,NA,NA,NA,"01140498.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-30,"09:31:30",NA,NA,NA,NA,"12300139.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-08,"08:19:59",NA,NA,NA,NA,"02080053.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-08,"08:20:00",NA,NA,NA,NA,"02080054.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-08,"08:20:00",NA,NA,NA,NA,"02080055.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-01-25,"22:00:44",NA,NA,NA,NA,"01250377.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-05,"12:10:15",NA,NA,NA,NA,"01050329.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-05,"12:10:15",NA,NA,NA,NA,"01050330.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-02-16,"17:37:30",NA,NA,NA,NA,"02160357.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2021-12-24,"03:44:33",NA,NA,NA,NA,"12240181.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-01-25,"22:00:27",NA,NA,NA,NA,"01250362.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",14,NA,9.2565242,-83.0504319,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-18,"01:03:48",NA,NA,NA,NA,"01180332.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",14,NA,9.2565242,-83.0504319,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-21,"09:40:42",NA,NA,NA,NA,"01210334.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-08-02,"11:26:05",NA,NA,NA,NA,"08020197.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-08-02,"11:26:09",NA,NA,NA,NA,"08020200.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-31,"20:17:50",NA,NA,NA,NA,"01310776.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-31,"20:17:52",NA,NA,NA,NA,"01310777.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-31,"20:17:53",NA,NA,NA,NA,"01310778.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-31,"20:17:55",NA,NA,NA,NA,"01310779.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-30,"23:06:44",NA,NA,NA,NA,"01300797.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-07,"10:39:27",NA,NA,NA,NA,"02070893.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-07,"10:39:28",NA,NA,NA,NA,"02070894.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-07,"10:39:29",NA,NA,NA,NA,"02070895.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-12,"10:23:47",NA,NA,NA,NA,"02120932.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-19,"13:22:51",NA,NA,NA,NA,"01190549.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-12,"21:31:14",NA,NA,NA,NA,"02120936.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-12,"21:31:15",NA,NA,NA,NA,"02120937.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-12,"21:31:15",NA,NA,NA,NA,"02120938.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-02-13,"21:41:47",NA,NA,NA,NA,"02130943.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",13,NA,9.2523088,-83.0564041,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-11-14","2021-12-21",2021-12-20,"08:58:32",NA,NA,NA,NA,"12200335.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2021-12-29,"16:30:17",NA,NA,NA,NA,"12290292.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2021-12-18,"00:16:28",NA,NA,NA,NA,"12180168.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-11,"01:54:49",NA,NA,NA,NA,"01110487.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-11,"01:54:54",NA,NA,NA,NA,"01110488.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-01,"12:59:36",NA,NA,NA,NA,"02010555.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-01,"12:59:39",NA,NA,NA,NA,"02010556.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-01,"12:59:39",NA,NA,NA,NA,"02010557.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-01-25,"22:00:26",NA,NA,NA,NA,"01250361.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-01,"12:59:40",NA,NA,NA,NA,"02010559.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-14,"07:35:57",NA,NA,NA,NA,"01140497.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-30,"09:31:28",NA,NA,NA,NA,"12300137.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-14,"07:35:59",NA,NA,NA,NA,"01140499.JPG","Red Brocket Deer"
"Mazama temama","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-01,"12:59:48",NA,NA,NA,NA,"02010564.JPG","Red Brocket Deer"
