Srvy_Nm,Species,Common,Site,Trail,Camr_Nm,Paired,Latitud,Longitd,X,Y,UTM zone,Cmr_S_D,Cmr_E_D,Date,Time
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,10/20/10,11/30/10,8/22/10,2:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,1/21/11,4/16/11,9/28/10,1:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,1/21/11,4/16/11,9/28/10,18:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,1/21/11,4/16/11,10/13/10,2:03
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB096A,Yes,5.71391053,101.6134423,789474,632237,,1/21/11,4/16/11,8/22/10,2:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,8/14/10,10/14/10,2/6/11,3:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,8/14/10,10/14/10,8/25/10,4:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,8/14/10,10/14/10,11/27/10,19:48
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,8/14/10,10/14/10,9/5/10,6:15
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,8/14/10,10/14/10,10/30/10,4:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,10/14/10,12/24/10,2/6/11,3:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,10/14/10,12/24/10,8/25/10,4:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,10/14/10,12/24/10,11/27/10,19:48
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,10/14/10,12/24/10,9/5/10,6:15
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,10/14/10,12/24/10,10/30/10,4:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,1/18/11,4/13/11,2/6/11,3:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,1/18/11,4/13/11,8/25/10,4:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,1/18/11,4/13/11,11/27/10,19:48
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,1/18/11,4/13/11,9/5/10,6:15
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB104B,Yes,5.69999054,101.5470401,782121,630664,,1/18/11,4/13/11,10/30/10,4:27
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,8/13/10,10/22/10,8/20/10,1:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,8/13/10,10/22/10,8/20/10,21:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,8/13/10,10/22/10,10/2/10,18:44
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,8/13/10,10/22/10,10/4/10,19:45
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,8/13/10,10/22/10,10/4/10,22:01
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,1/24/11,4/19/11,8/20/10,1:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,1/24/11,4/19/11,8/20/10,21:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,1/24/11,4/19/11,10/2/10,18:44
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,1/24/11,4/19/11,10/4/10,19:45
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB119B,Yes,5.6815734,101.6041874,788465,628655,,1/24/11,4/19/11,10/4/10,22:01
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB125C,Yes,5.65165445,101.4860035,775380,625287,,8/15/10,11/24/10,4/6/11,6:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB125C,Yes,5.65165445,101.4860035,775380,625287,,11/24/10,1/19/11,4/6/11,6:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB125C,Yes,5.65165445,101.4860035,775380,625287,,1/19/11,4/19/11,4/6/11,6:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB128C,Yes,5.65168948,101.5372295,781058,625315,,2/16/11,4/20/11,4/2/11,1:19
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,8/11/10,10/12/10,1/18/11,1:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,8/11/10,10/12/10,11/7/10,0:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,8/11/10,10/12/10,11/9/10,19:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,10/12/10,1/25/11,1/18/11,1:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,10/12/10,1/25/11,11/7/10,0:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,10/12/10,1/25/11,11/9/10,19:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,1/25/11,2/16/11,1/18/11,1:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,1/25/11,2/16/11,11/7/10,0:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,1/25/11,2/16/11,11/9/10,19:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,3/15/11,4/9/11,1/18/11,1:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,3/15/11,4/9/11,11/7/10,0:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,3/15/11,4/9/11,11/9/10,19:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,4/9/11,4/20/11,1/18/11,1:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,4/9/11,4/20/11,11/7/10,0:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB129B,Yes,5.66293121,101.5693969,784618,626575,,4/9/11,4/20/11,11/9/10,19:49
